id;cd
3ff083a9083111eda34f0a580a820c1d;20158100
3ff0cbdcd29511efb9c10a580a821599;30106400
4001c21c083111edad300a580a800632;20160000
4008728fd29511efb9c10a580a821599;30106500
4014866b083111eda34f0a580a820c1d;20170000
401e6b4cd29511ef8ff80a580a8114ef;30120000
40280ece083111edad300a580a800632;20180000
403575a1d29511efb7070a580a831108;30131000
403d1d74083111edad300a580a800632;20191000
404845f7962411ec8e440a580a830a81;18150170
404b6e47d29511efb5fb0a580a820fb8;30133100
40511aa8083111edad300a580a800632;20201000
40678870083111eda34f0a580a820c1d;20202000
40739bba962411ec8e440a580a830a81;18150171
4075da62d29511efb9c10a580a821599;30133200
40785152083111eda34f0a580a820c1d;20211000
40894144083111eda34f0a580a820c1d;20213000
408e9224d29511efb7070a580a831108;30134100
40991fc6083111eda34f0a580a820c1d;20217000
40a225cd962411ec8e440a580a830a81;18150172
40a9c1fa083111edad300a580a800632;20221001
40a9ce23cdcb11efb5fb0a580a820fb8;16150354
40aacc5ad29511efb5fb0a580a820fb8;30140000
40bb753c083111edad300a580a800632;20221002
40c78f6bcdcb11ef8ff80a580a8114ef;16150355
40c950ddd29511efb5fb0a580a820fb8;30150101
40d0f90e083111edad300a580a800632;20221003
40e35472cdcb11efb9c10a580a821599;16150356
40e4a7b8083111eda34f0a580a820c1d;20221004
40ed38d8962411ec9eb30a580a800b80;18150173
40f2aad0d29511efb5fb0a580a820fb8;30150117
40f57100083111edad300a580a800632;20221005
40fb49d1cdcb11efb7070a580a831108;16150357
4106fd32083111edad300a580a800632;20221006
410dace3d29511efb5fb0a580a820fb8;30150132
4113b39ecdcb11ef8ff80a580a8114ef;16150358
4117c614083111edad300a580a800632;20221007
412602c5cdcb11efb9c10a580a821599;16150359
41268c7fd29511ef8ff80a580a8114ef;30150162
41295247083111edad300a580a800632;20221008
413d761b083111eda34f0a580a820c1d;20221009
413ecf06d29511efb5fb0a580a820fb8;30150183
414068f1cdcb11ef8ff80a580a8114ef;16150360
4151c16d083111eda34f0a580a820c1d;20221010
4152f3b2d29511ef8ff80a580a8114ef;30150184
41579a18cdcb11efb9c10a580a821599;16150361
4167badb083111edad300a580a800632;20222001
416cc8d0962411ec8e440a580a830a81;18150174
41719f27d29511efb7070a580a831108;30150269
41770936cdcb11efb5fb0a580a820fb8;16151146
41796e1d083111edad300a580a800632;20222002
4189c15f083111eda34f0a580a820c1d;20222003
418cdb29cdcb11efb5fb0a580a820fb8;16155184
41926df5d29511efb9c10a580a821599;30150314
419bc2c1083111eda34f0a580a820c1d;20230000
41a98aeccdcb11efb5fb0a580a820fb8;16155185
41a9ece9d29511efb5fb0a580a820fb8;30150321
41b00e13083111eda34f0a580a820c1d;20250000
41b3b221e79a11efb5fb0a580a820fb8;13251000
41c17883962411ec8e440a580a830a81;18150175
41c1e225d29511ef8ff80a580a8114ef;30150362
41d51c08d29511ef8ff80a580a8114ef;30150363
41edfb1ad29511efb7070a580a831108;30150364
41f1f7f0995111ec8e440a580a830a81;FB-MR
4200086b962411ec9eb30a580a800b80;18150176
42041b88d29511efb9c10a580a821599;30150365
421afeebd29511efb9c10a580a821599;30150366
42364f1ed29511efb9c10a580a821599;30150367
4247656cd29511efb5fb0a580a820fb8;30150900
425fa85fd29511efb5fb0a580a820fb8;30150901
427a0e7dd29511efb7070a580a831108;30150902
428fe0dbd29511efb9c10a580a821599;30150903
42993b2e962411ec9eb30a580a800b80;18150177
42a6c382d29511efb5fb0a580a820fb8;30150904
42be438bd29511ef8ff80a580a8114ef;30150905
42d6b961962411ec9eb30a580a800b80;18150178
42dd8baed29511efb9c10a580a821599;30150906
42f50a95d29511efb5fb0a580a820fb8;30150907
4310cfb1d29511efb9c10a580a821599;30150908
4312d5fac0dc11eebf460a580a810ef1;31100000
43201e74962411ec9eb30a580a800b80;18150179
4329887ed29511ef8ff80a580a8114ef;30150909
4334dcedc0dc11eebf460a580a810ef1;31101000
433e96b8d29511efb5fb0a580a820fb8;30150910
435a5c60d29511efb7070a580a831108;30150911
435b50b0c0dc11eebf460a580a810ef1;31102000
4370a33bd29511efb5fb0a580a820fb8;30150912
4373dc00a38f11ec9eb30a580a800b80;MU-SHP-LUX
4384f8edc0dc11eea14f0a580a830e8f;31103000
43851601d29511ef8ff80a580a8114ef;30150913
439a2483d29511efb7070a580a831108;30150914
439e7637962411ec9eb30a580a800b80;18150180
43a8fe4a465011eda34f0a580a820c1d;MA-ANC-OTH
43af3294d29511efb9c10a580a821599;30150915
43b1ae13c0dc11eebf460a580a810ef1;31103100
43cb77a6c0dc11eebf460a580a810ef1;31103200
43ce2c47d29511efb9c10a580a821599;30150916
43e61fae5ecf11ee87160a580a810e07;20151901
43ece259c0dc11eebf460a580a810ef1;31103300
43f2f29ed29511efb5fb0a580a820fb8;30151107
43f5e4b6962411ec8e440a580a830a81;18151114
440d89e0c0dc11eea14f0a580a830e8f;31103400
441916a0149611f099a60a580a821017;27150917
442610d6d29511efb7070a580a831108;30151108
4433af5cc0dc11eebf460a580a810ef1;31103500
44365732f94e11ecbb910a580a830630;18215000
4446df64d29511ef8ff80a580a8114ef;30151109
4456c7e3c0dc11eea14f0a580a830e8f;31103700
4477da11d29511efb5fb0a580a820fb8;30151147
4479e01fc0dc11eebf460a580a810ef1;31103800
44939fb9d29511efb7070a580a831108;30151900
44946ea9962411ec8e440a580a830a81;18151115
44a18c86c0dc11eea14f0a580a830e8f;31104000
44b057c5964511ec8e440a580a830a81;22103300
44b0eb74d29511efb5fb0a580a820fb8;30151901
44bc1942c0dc11eebf460a580a810ef1;31105000
44c7ced7d29511efb5fb0a580a820fb8;30152101
44d790acc0dc11eea14f0a580a830e8f;31106100
44e0fbdad29511efb9c10a580a821599;30152102
44f25e05f05711efb5fb0a580a820fb8;32218000
44f41937c0dc11eebf460a580a810ef1;31106200
44f53dcda6ce11ed863a0a580a820a0d;FB-FA-02
44fc258cd29511efb7070a580a831108;30152103
45110c8dd29511efb9c10a580a821599;30153100
45131311c0dc11eea14f0a580a830e8f;31106300
452669dfd29511efb7070a580a831108;30154100
4530d444c0dc11eea14f0a580a830e8f;31120000
453fbdfad29511efb5fb0a580a820fb8;30154200
454e4757c0dc11eea14f0a580a830e8f;31131000
45554227d29511ef8ff80a580a8114ef;30154300
45679843a39e11ec9eb30a580a800b80;PO-ANC-OTH
45687badd29511efb5fb0a580a820fb8;30154400
456c085bc0dc11eebf460a580a810ef1;31132000
457f4fc25eca11ee9a260a580a83120e;20150905
4589066ac0dc11eea14f0a580a830e8f;31133100
45924b12d29511efb7070a580a831108;30154500
45a64845d29511efb7070a580a831108;30154600
45a8ea7dc0dc11eea14f0a580a830e8f;31133200
45bc4100d29511efb5fb0a580a820fb8;30154700
45cbdbd0c0dc11eea14f0a580a830e8f;31134100
45d87b40d29511efb9c10a580a821599;30154800
45e99d03c0dc11eea14f0a580a830e8f;31140000
45f244d3d29511efb9c10a580a821599;30155108
46064cc6c0dc11eea14f0a580a830e8f;31150101
460cf913d29511efb5fb0a580a820fb8;30155186
4622f216d29511efb5fb0a580a820fb8;30155187
4626a609c0dc11eea14f0a580a830e8f;31150102
4642af6ad29511ef8ff80a580a8114ef;30158100
464921eec0dc11eebf460a580a810ef1;31150104
465f5f2dd29511ef8ff80a580a8114ef;30160000
466bc521c0dc11eebf460a580a810ef1;31150117
46787872a6cd11edaf540a580a800617;FB-SV-03
46790159d29511efb5fb0a580a820fb8;30170000
467d1b0b238211f0bdc80a580a821017;26104100
46884e0cc0dc11eea14f0a580a830e8f;31150127
468f487cd29511efb5fb0a580a820fb8;30180000
46a1c944c0dc11eebf460a580a810ef1;31150132
46b21310d29511ef8ff80a580a8114ef;30191000
46c15f6fc0dc11eea14f0a580a830e8f;31150155
46c76fd3d29511ef8ff80a580a8114ef;30201000
46ca799ce7a111ef8ff80a580a8114ef;27251000
46cdbc98b1d211ed9c8c0a580a800617;13100000
46e494a8d29511efb7070a580a831108;30202000
46e62547c0dc11eebf460a580a810ef1;31150160
46fadbcbd29511efb7070a580a831108;30211000
47056eac962411ec8e440a580a830a81;18150184
470ebbeac0dc11eebf460a580a810ef1;31150183
47147e0fd29511efb5fb0a580a820fb8;30212000
471db15ab1d211ed9c8c0a580a800617;13101000
471e4e5ce92a11ed851e0a580a800238;13150255
472d5d96d29511ef8ff80a580a8114ef;30213000
4730c2ddc0dc11eebf460a580a810ef1;31150184
4738a8a5a6ff11ed863a0a580a820a0d;FB-ER-02
47494960d29511efb9c10a580a821599;30217000
4749a2ddb1d211ed863a0a580a820a0d;13102000
47505a5f962411ec8e440a580a830a81;18150185
4753b462c0dc11eea14f0a580a830e8f;31150258
475ecd33d29511efb9c10a580a821599;30221001
476e8fffb1d211ed863a0a580a820a0d;13103000
4770f567bb1f11efb5fb0a580a820fb8;27157107
477482d5c0dc11eea14f0a580a830e8f;31150298
4777d376d29511efb9c10a580a821599;30221002
477f17e7465111edad300a580a800632;SC-ANC-OTH
478b403cb1d211ed9c8c0a580a800617;13103100
478bb5b2962411ec8e440a580a830a81;18150186
478ede8bd29511ef8ff80a580a8114ef;30221003
47910b88c0dc11eea14f0a580a830e8f;31150299
47a0dfced29511efb7070a580a831108;30221004
47a7c871b1d211ed863a0a580a820a0d;13103200
47b07a30c0dc11eebf460a580a810ef1;31150300
47bccc5ed29511ef8ff80a580a8114ef;30221005
47c3dc6eb1d211ed9c8c0a580a800617;13103300
47ce7f42d29511efb5fb0a580a820fb8;30221006
47d42ed3c0dc11eebf460a580a810ef1;31150301
47e0da50b1d211ed9c8c0a580a800617;13103400
47e51485d29511efb5fb0a580a820fb8;30221007
47e67fe5962411ec8e440a580a830a81;18150900
47ee6d96c0dc11eebf460a580a810ef1;31150302
47fd6302b1d211ed9c8c0a580a800617;13103500
47fd7ec1d29511efb7070a580a831108;30221008
480a814bc0dc11eea14f0a580a830e8f;31150303
4815e8e1d29511ef8ff80a580a8114ef;30221009
481b2435b1d211ed9c8c0a580a800617;13103700
4827c2d8d29511efb5fb0a580a820fb8;30221010
483785d7b1d211ed9c8c0a580a800617;13103800
483f4229d29511efb9c10a580a821599;30221011
48542a44d29511efb7070a580a831108;30221012
48551edec0dc11eea14f0a580a830e8f;31150304
485ce7a3b1d211ed863a0a580a820a0d;13104000
486bd06cd29511efb9c10a580a821599;30221013
487810c5b1d211ed863a0a580a820a0d;13105000
488413e7d29511efb7070a580a831108;30222001
4888d8d9c0dc11eebf460a580a810ef1;31150305
4892d259eff911ed80890a580a80065c;ER-SHP-RET
4892ec49b1d211ed9c8c0a580a800617;13106100
489be1aad29511efb7070a580a831108;30222002
489c6268962411ec8e440a580a830a81;18150901
48a8bd21c0dc11eea14f0a580a830e8f;31150306
48b20c87b1d211ed863a0a580a820a0d;13106200
48b4e804d29511ef8ff80a580a8114ef;30222003
48c0b1f4c0dc11eea14f0a580a830e8f;31150307
48cbe996a6e811ed863a0a580a820a0d;FB-PR-05
48cff4c9b1d211ed863a0a580a820a0d;13120000
48d4f327d29511ef8ff80a580a8114ef;30230000
48e529e7c0dc11eea14f0a580a830e8f;31150308
48e98c9ad29511ef8ff80a580a8114ef;30250000
48eb6c0bb1d211ed863a0a580a820a0d;13131000
4903af7bb1d211ed9c8c0a580a800617;13132000
4907a5ccc0dc11eebf460a580a810ef1;31150309
4920d46db1d211ed9c8c0a580a800617;13133100
4922a81ac0dc11eea14f0a580a830e8f;31150310
493e46fdb1d211ed863a0a580a820a0d;13133200
493ff41dc0dc11eea14f0a580a830e8f;31150900
495e2a3fc0dc11eebf460a580a810ef1;31150901
4961d50fb1d211ed9c8c0a580a800617;13134100
49717941cdb611efb9c10a580a821599;FB-LX-07
49840311b1d211ed9c8c0a580a800617;13140000
49886ed0c0dc11eea14f0a580a830e8f;31150902
498c0584638811ef82bd0a580a831186;10100000
49a39903b1d211ed9c8c0a580a800617;13150101
49a78f52c0dc11eebf460a580a810ef1;31150903
49a88ea3638811efb5000a580a831230;10101000
49b745ce336311eda34f0a580a820c1d;EU-SHP-RET
49bed5c6638811efb5000a580a831230;10102000
49c3f1bfb1d211ed863a0a580a820a0d;13150102
49cbe035c0dc11eebf460a580a810ef1;31150904
49da25f9638811efb5000a580a831230;10103000
49e47295b1d211ed9c8c0a580a800617;13150103
49e8b708c0dc11eebf460a580a810ef1;31150905
49f4b2dc638811efb5000a580a831230;10103100
49f4c1499eec11ec9eb30a580a800b80;FB-PO-02
4a02f717b1d211ed9c8c0a580a800617;13150104
4a062a53c0dc11eea14f0a580a830e8f;31150906
4a0b2097638811ef82bd0a580a831186;10103200
4a1dbe3a638811ef82bd0a580a831186;10103300
4a22b419b1d211ed9c8c0a580a800617;13150110
4a271f9bc0dc11eebf460a580a810ef1;31150907
4a33909f638811efb5000a580a831230;10103400
4a4445dcb1d211ed9c8c0a580a800617;13150111
4a44801d638811ef82bd0a580a831186;10103500
4a48b196c0dc11eea14f0a580a830e8f;31150908
4a5a2b72638811efb5000a580a831230;10103700
4a600b3eb1d211ed9c8c0a580a800617;13150112
4a6acd45638811efb5000a580a831230;10103800
4a6b2d7ec0dc11eebf460a580a810ef1;31150909
4a758ef40f9411f094bf0a580a81060f;20218000
4a7cce30638811ef82bd0a580a831186;10104000
4a7f0461b1d211ed863a0a580a820a0d;13150113
4a910539c0dc11eea14f0a580a830e8f;31150910
4a947558638811efb5000a580a831230;10105000
4a9fac50b1d211ed9c8c0a580a800617;13150114
4aa440a4962411ec9eb30a580a800b80;18150902
4aafc513638811ef82bd0a580a831186;10106100
4ab0a5b6ce7911efb9c10a580a821599;SX
4ab35a4cc0dc11eea14f0a580a830e8f;31150911
4abfcb1b638811efb5000a580a831230;10106200
4ac64722b1d211ed9c8c0a580a800617;13150115
4ad3174fc0dc11eea14f0a580a830e8f;31150912
4ad3eee6638811ef82bd0a580a831186;10106300
4ae36c3b962411ec8e440a580a830a81;18150903
4ae3e0b3b1d211ed863a0a580a820a0d;13150116
4ae83a39638811ef82bd0a580a831186;10120000
4af17481c0dc11eebf460a580a810ef1;31150913
4b00cbbe638811efb5000a580a831230;10131000
4b028cd5b1d211ed9c8c0a580a800617;13150117
4b08f793c4ce11eea14f0a580a830e8f;GR
4b0d60f4c0dc11eebf460a580a810ef1;31150914
4b111f71638811efb5000a580a831230;10133100
4b2199bc638811ef82bd0a580a831186;10133200
4b238257b1d211ed9c8c0a580a800617;13150118
4b2974b2c0dc11eea14f0a580a830e8f;31150915
4b360c94638811efb5000a580a831230;10134100
4b42c915c0dc11eea14f0a580a830e8f;31150916
4b468757638811efb5000a580a831230;10140000
4b486f79b1d211ed9c8c0a580a800617;13150119
4b59247f638811ef82bd0a580a831186;10150101
4b5dcb28c0dc11eea14f0a580a830e8f;31151107
4b695122638811ef82bd0a580a831186;10150117
4b698c2e962411ec8e440a580a830a81;18150904
4b6dd1cbb1d211ed9c8c0a580a800617;13150120
4b7d60d7c0dc11eebf460a580a810ef1;31151108
4b8627f5638811ef82bd0a580a831186;10150132
4b8b1d36b1d211ed863a0a580a820a0d;13150121
4b9a37aac0dc11eebf460a580a810ef1;31151109
4ba0672a638811efb5000a580a831230;10150183
4ba73171962411ec8e440a580a830a81;18150905
4baab3bdb1d211ed9c8c0a580a800617;13150125
4bb27a9dc0dc11eebf460a580a810ef1;31151138
4bc0e77d638811efb5000a580a831230;10150184
4bc9383fb1d211ed9c8c0a580a800617;13150126
4bd5f620638811efb5000a580a831230;10150314
4bd60830c0dc11eebf460a580a810ef1;31151139
4be68341b1d211ed9c8c0a580a800617;13150127
4be92f88638811ef82bd0a580a831186;10150321
4bec40ffeffa11eda4650a580a800cbd;ER-HOS
4bf242c3c0dc11eebf460a580a810ef1;31151900
4c015eb1962411ec9eb30a580a800b80;18150906
4c0347b3638811efb5000a580a831230;10150326
4c0ad488b1d211ed863a0a580a820a0d;13150130
4c170074e56811ef8ff80a580a8114ef;23100000
4c19a11bc0dc11eea14f0a580a830e8f;31151901
4c1ac6db638811ef82bd0a580a831186;10150327
4c2699eab1d211ed863a0a580a820a0d;13150132
4c3309ce638811ef82bd0a580a831186;10150328
4c3abd76c0dc11eebf460a580a810ef1;31152101
4c42383cb1d211ed863a0a580a820a0d;13150143
4c49787b638811efb5000a580a831230;10150329
4c5809aec0dc11eea14f0a580a830e8f;31152102
4c5e24aeb1d211ed863a0a580a820a0d;13150177
4c634191638811ef82bd0a580a831186;10150330
4c750759c0dc11eebf460a580a810ef1;31152103
4c799bf0b1d211ed863a0a580a820a0d;13150183
4c7c47d4638811ef82bd0a580a831186;10150331
4c973612b1d211ed863a0a580a820a0d;13150184
4c980dae638811efb5000a580a831230;10150332
4c99a65cc0dc11eebf460a580a810ef1;31153100
4c99c5e3b14111ed9c8c0a580a800617;BE-SHP-LUX
4ca4adffb6b511ed9c8c0a580a800617;24106300
4cb45b04b1d211ed863a0a580a820a0d;13150252
4cb7dcf1c0dc11eea14f0a580a830e8f;31154100
4cb866f1638811efb5000a580a831230;10150333
4ccc1587638811ef82bd0a580a831186;10150900
4ccdd603b1d211ed9c8c0a580a800617;13150253
4cd8d23fc0dc11eebf460a580a810ef1;31154200
4ce4f534638811efb5000a580a831230;10150901
4ceafb66b1d211ed863a0a580a820a0d;13150254
4cf680ea638811ef82bd0a580a831186;10150902
4cf6e192c0dc11eebf460a580a810ef1;31154300
4d064b9db1d211ed863a0a580a820a0d;13150900
4d091f07638811efb5000a580a831230;10150903
4d1d90ed638811ef82bd0a580a831186;10150904
4d1f0334c0dc11eea14f0a580a830e8f;31154400
4d25ba7fb1d211ed863a0a580a820a0d;13150901
4d2e59d0638811ef82bd0a580a831186;10150905
4d3c2827c0dc11eea14f0a580a830e8f;31154500
4d446595b1d211ed9c8c0a580a800617;13150902
4d44a0f3638811ef82bd0a580a831186;10150906
4d5afa95c0dc11eebf460a580a810ef1;31154600
4d612a1a638811efb5000a580a831230;10150907
4d62ea91b1d211ed863a0a580a820a0d;13150903
4d75003d638811efb5000a580a831230;10150908
4d781f88c0dc11eebf460a580a810ef1;31154700
4d803617b1d211ed9c8c0a580a800617;13150904
4d8616c6638811ef82bd0a580a831186;10150909
4d9cbf43b1d211ed863a0a580a820a0d;13150905
4d9d6fd0638811efb5000a580a831230;10150910
4d9e937ac0dc11eea14f0a580a830e8f;31155108
4db2f3a3638811efb5000a580a831230;10150911
4db8d2c5b1d211ed863a0a580a820a0d;13150906
4db9205dc0dc11eea14f0a580a830e8f;31155169
4dcc6f16638811efb5000a580a831230;10150912
4dd07977b1d211ed863a0a580a820a0d;13150907
4de0a55bc0dc11eebf460a580a810ef1;31155170
4dea7de9638811ef82bd0a580a831186;10150913
4dea912ab1d211ed863a0a580a820a0d;13150908
4dfe3f7ec0dc11eebf460a580a810ef1;31155171
4e024c29638811efb5000a580a831230;10150914
4e0ac35cb1d211ed863a0a580a820a0d;13150909
4e2045a0c0dc11eea14f0a580a830e8f;31156101
4e22303c638811efb5000a580a831230;10150915
4e25256d652411ef82bd0a580a831186;10155182
4e27c13eb1d211ed863a0a580a820a0d;13150910
4e3ac0cd638811ef82bd0a580a831186;10150916
4e3ddfc3c0dc11eea14f0a580a830e8f;31156108
4e40c780b1d211ed863a0a580a820a0d;13150911
4e4ff682638811ef82bd0a580a831186;10151107
4e558741c0dc11eebf460a580a810ef1;31157101
4e61203ab1d211ed9c8c0a580a800617;13150912
4e68869fa6ce11edaf540a580a800617;FB-FA-03
4e688810638811efb5000a580a831230;10151108
4e7347a6c0dc11eea14f0a580a830e8f;31157102
4e7c49e2b1d211ed863a0a580a820a0d;13150913
4e816743638811efb5000a580a831230;10151109
4e81c8b4962411ec8e440a580a830a81;18150907
4e8f8304c0dc11eebf460a580a810ef1;31157103
4e98f9a4b1d211ed863a0a580a820a0d;13150914
4e9abba6638811efb5000a580a831230;10151143
4ea9e8d7c0dc11eebf460a580a810ef1;31157104
4eb2c3c7962411ec8e440a580a830a81;18150908
4eb4abc6638811ef82bd0a580a831186;10151900
4eb58256b1d211ed863a0a580a820a0d;13150915
4ec5fc5ac0dc11eebf460a580a810ef1;31157900
4ecfe79cb1d211ed9c8c0a580a800617;13150916
4ed6b2b9638811ef82bd0a580a831186;10151901
4edcb9fa962411ec8e440a580a830a81;18150909
4ee8ecd9c0dc11eea14f0a580a830e8f;31158100
4ee9d8c9b1d211ed863a0a580a820a0d;13151103
4eeea80d638811efb5000a580a831230;10152101
4f05ec4bb1d211ed863a0a580a820a0d;13151104
4f06c719465211edad300a580a800632;SE-DIG-OTH
4f0aa67dc0dc11eebf460a580a810ef1;31160000
4f0cc9f9962411ec9eb30a580a800b80;18150910
4f10ae7c638811ef82bd0a580a831186;10152102
4f21b1adb1d211ed863a0a580a820a0d;13151107
4f28cae0638811efb5000a580a831230;10152103
4f2f4580c0dc11eebf460a580a810ef1;31170000
4f3bb621638811ef82bd0a580a831186;10153100
4f3e87f0b1d211ed9c8c0a580a800617;13151108
4f56a3a3c0dc11eebf460a580a810ef1;31180000
4f56dfc3638811efb5000a580a831230;10154100
4f5a7462b1d211ed9c8c0a580a800617;13151109
4f5b207c149511f0bf700a580a811409;26150917
4f6bc6d6638811ef82bd0a580a831186;10154200
4f77e774b1d211ed9c8c0a580a800617;13151114
4f7b90c6c0dc11eebf460a580a810ef1;31191000
4f860599638811ef82bd0a580a831186;10154300
4f9ac698638811efb5000a580a831230;10154400
4f9b4e7fb1d211ed863a0a580a820a0d;13151115
4fb15bdd638811efb5000a580a831230;10154500
4fb69e26b1d211ed9c8c0a580a800617;13151900
4fc72cd0638811efb5000a580a831230;10154600
4fd5e681b1d211ed863a0a580a820a0d;13151901
4fe6fcc9c0dc11eebf460a580a810ef1;31201000
4fe78694638811ef82bd0a580a831186;10154700
4ff4b898b1d211ed9c8c0a580a800617;13152101
5002732dc0dc11eea14f0a580a830e8f;31202000
50071c8b638811ef82bd0a580a831186;10154800
5013642ab1d211ed9c8c0a580a800617;13152102
501e267b638811efb5000a580a831230;10155108
50211ec0c0dc11eea14f0a580a830e8f;31211000
50314c6cb1d211ed9c8c0a580a800617;13152103
503cab00638811efb5000a580a831230;10155180
5045225cc0dc11eebf460a580a810ef1;31212000
504e986eb1d211ed9c8c0a580a800617;13153100
50520842638811ef82bd0a580a831186;10155181
5065c9bfc0dc11eebf460a580a810ef1;31213000
506875f4638811efb5000a580a831230;10158100
506b6f40b1d211ed9c8c0a580a800617;13154100
50809257638811ef82bd0a580a831186;10160000
50825272c0dc11eebf460a580a810ef1;31216000
508a1ad2b1d211ed9c8c0a580a800617;13154200
509a5bec638811ef82bd0a580a831186;10170000
509f9e75c0dc11eebf460a580a810ef1;31217000
50a56b83b1d211ed863a0a580a820a0d;13154300
50b25039638811efb5000a580a831230;10180000
50c06ce8c0dc11eebf460a580a810ef1;31221001
50c2de14b1d211ed9c8c0a580a800617;13154400
50cfc34c638811efb5000a580a831230;10191000
50cfd931bd1b11efb9c10a580a821599;FB-AM-07
50dd90f3c0dc11eea14f0a580a830e8f;31221002
50e5f676b1d211ed9c8c0a580a800617;13154500
50e60a71638811efb5000a580a831230;10201000
50f7a8a6c0dc11eea14f0a580a830e8f;31221003
5101bbd8b1d211ed9c8c0a580a800617;13154600
510293a1638811ef82bd0a580a831186;10202000
511347dbc0dc11eebf460a580a810ef1;31221004
511ff2b5b1d211ed863a0a580a820a0d;13154700
51220208638811efb5000a580a831230;10211000
51328faec0dc11eebf460a580a810ef1;31221005
513968eae20311eebf460a580a810ef1;22151901
513f4e0c638811efb5000a580a831230;10212000
513f6197b1d211ed863a0a580a820a0d;13154800
514e2d19c0dc11eea14f0a580a830e8f;31221006
5150c68c962411ec9eb30a580a800b80;18150911
5156a718638811ef82bd0a580a831186;10213000
515b4e09b1d211ed863a0a580a820a0d;13155102
516c8a71c0dc11eebf460a580a810ef1;31221007
51700f0d962411ec8e440a580a830a81;18150912
5172f4bbb1d211ed863a0a580a820a0d;13155103
5178f920b13c11ed9c8c0a580a800617;SV-ANC-OTH
517d1a63638811efb5000a580a831230;10217000
518a4bbcc0dc11eea14f0a580a830e8f;31221008
518d5a5f962411ec9eb30a580a800b80;18150913
518ff21ab1d211ed9c8c0a580a800617;13155108
519c148f638811ef82bd0a580a831186;10221001
519ca484964611ec9eb30a580a800b80;22103700
51ad8d40962411ec8e440a580a830a81;18150914
51ae7574c0dc11eebf460a580a810ef1;31221009
51bdc122964611ec8e440a580a830a81;22103800
51c3c059638811efb5000a580a831230;10221002
51cc1112962411ec9eb30a580a800b80;18150915
51cef5c7c0dc11eebf460a580a810ef1;31221010
51d93857964611ec9eb30a580a800b80;22104000
51e6156d638811efb5000a580a831230;10221003
51e98425962411ec9eb30a580a800b80;18150916
51efeb4ac0dc11eebf460a580a810ef1;31221011
51f32906964611ec8e440a580a830a81;22105000
52075910638811efb5000a580a831230;10221004
5214633dc0dc11eebf460a580a810ef1;31221012
5215f349964611ec8e440a580a830a81;22106100
521cb64a638811ef82bd0a580a831186;10221005
52323961a6e811ed863a0a580a820a0d;FB-PR-06
5235204e638811ef82bd0a580a831186;10221006
523b252fc0dc11eea14f0a580a830e8f;31221013
523bcaba964611ec9eb30a580a800b80;22106200
524d6342638811ef82bd0a580a831186;10221007
5254a2b3962411ec8e440a580a830a81;18151101
52551f1d964611ec9eb30a580a800b80;22120000
5259cc7aa91411edaf540a580a800617;FB-PR
5260277b638811efb5000a580a831230;10221008
5263ad35a2b011eb9e820a580a8002ae;29154700
5269fd62c0dc11eea14f0a580a830e8f;31222001
526aca0c964611ec8e440a580a830a81;22131000
52723cd6962411ec8e440a580a830a81;18151102
5281fb8f964611ec8e440a580a830a81;22132000
52827c8f638811efb5000a580a831230;10221009
528512ebc9e111ec8a1b0a580a820bd6;24150185
529bd166638811ef82bd0a580a831186;10221010
529bec20964611ec9eb30a580a800b80;22133100
529eca68962411ec9eb30a580a800b80;18151103
52b1ca69638811ef82bd0a580a831186;10221011
52b36bd2964611ec8e440a580a830a81;22133200
52b5fa85c0dc11eea14f0a580a830e8f;31222002
52bd4eeb962411ec9eb30a580a800b80;18151104
52caa99c638811ef82bd0a580a831186;10221012
52d2aa30c0dc11eebf460a580a810ef1;31222003
52d4f809465011edad300a580a800632;MA-LAU
52e4dc15964611ec8e440a580a830a81;22134100
52eaee9e962411ec9eb30a580a800b80;18151105
52f22ed4638811ef82bd0a580a831186;10221013
52f8a8c3c0dc11eebf460a580a810ef1;31230000
53013da3964611ec9eb30a580a800b80;22140000
530dcd28638811ef82bd0a580a831186;10222001
5319a7b8964611ec8e440a580a830a81;22150101
532b8ddb638811efb5000a580a831230;10222002
532c14e8c0dc11eea14f0a580a830e8f;31250000
53382c3b964611ec8e440a580a830a81;22150104
5345a60c638811ef82bd0a580a831186;10222003
535edc2ea05611ec8e440a580a830a81;FB-MU-02
5363b55f638811ef82bd0a580a831186;10230000
536863fe964611ec8e440a580a830a81;22150117
53760460638811efb5000a580a831230;10250000
53814331964611ec8e440a580a830a81;22150132
539908f6962411ec9eb30a580a800b80;18151106
53a6cc94964611ec8e440a580a830a81;22150155
53b45929962411ec9eb30a580a800b80;18151107
53c1a776964611ec9eb30a580a800b80;22150163
53cedfd35ecc11ee9a260a580a83120e;20150915
53d30559962411ec8e440a580a830a81;18151108
53e200b9964611ec9eb30a580a800b80;22150165
5401b5dc962411ec9eb30a580a800b80;18151109
540eb627964611ec8e440a580a830a81;22150166
5425c07c964611ec9eb30a580a800b80;22150167
545831032cd311ec9a970a580a82080a;FB-OC
54597aca964611ec8e440a580a830a81;22150168
5467ce69a39011ec8e440a580a830a81;MR-SPA
54789b8d964611ec8e440a580a830a81;22150169
54ad1910964611ec8e440a580a830a81;22150170
54cdc489e20111eebf460a580a810ef1;22150904
54d2f06f964611ec9eb30a580a800b80;22150171
552c8243964611ec8e440a580a830a81;22150172
